chunk_id,doc_id,filename,chunk_index,strategy,chunk_size_tokens,word_count,text
text49_semantic_0130,text49,text49.md,130,semantic,46,33,"Removal defense advocates may investigate arguments against this statement in dicta, but defenders must conservatively assume that this is the rule.
- Section 245(a)(1) is not a COV (at least for now) ."
text49_semantic_0131,text49,text49.md,131,semantic,31,20,"In 2026, the Ninth Circuit en banc held that PC 245(a)(1) is not a COV because it can involve recklessness."
text49_semantic_0132,text49,text49.md,132,semantic,5,2,U.S. v.
text49_semantic_0133,text49,text49.md,133,semantic,14,5,"Gomez, No. 23-435 (9th Cir."
text49_semantic_0134,text49,text49.md,134,semantic,47,34,"Jan. 13, 2026) (en banc) Where possible, defenders still should try to act conservatively and obtain a sentence of 364 days or less, in case the issue goes to the Supreme Court in future."
text49_semantic_0135,text49,text49.md,135,semantic,60,38,"However, if a year or more cannot be avoided, PC 245 is far better than a plea to, e.g., PC 32, 136.1(b)(1), 243(d), or 422. In removal proceedings in the Ninth Circuit, advocates should assert this final ruling."
text49_semantic_0136,text49,text49.md,136,semantic,18,13,NOTE: 18 USC § 16(b) was struck down and precedent decisions reversed .
text49_semantic_0137,text49,text49.md,137,semantic,29,18,The immigration definition of a COV in 18 USC 16 sets out two subsections: sections 16(a) and 16(b).
text49_semantic_0138,text49,text49.md,138,semantic,52,34,"The Supreme Court struck down 18 USC 16(b) as unconstitutionally vague, so that only 16(a) can be used now. 17 Section 16(b) included any felony that 'by its nature' involves a risk of violence."
text49_semantic_0139,text49,text49.md,139,semantic,63,45,"If you do legal research beyond what's in the Chart, read cases from 2018 and before with care, because precedent based solely on 16(b) is overturned and some felonies that were held COVs under 16(b) are no longer COVs. 18

Definition of a CIMT ."
text49_semantic_0140,text49,text49.md,140,semantic,19,16,An immigration CIMT has a different definition than the California law CIMT used for impeachment purposes.
text49_semantic_0141,text49,text49.md,141,semantic,16,14,The Chart will analyze each offense as a CIMT and provide citations and discussion.
text49_semantic_0142,text49,text49.md,142,semantic,11,10,The following is a summary of the rules in general.
text49_semantic_0143,text49,text49.md,143,semantic,27,23,"The categorical approach applies to CIMTs, so this analysis is based on the elements of the offense, not the facts of the case."
text49_semantic_0144,text49,text49.md,144,semantic,84,61,"While 'moral turpitude' is vaguely defined, immigration law generally provides that an offense is a CIMT if it has as an element the intent to defraud; to commit theft with intent to deprive permanently or 'substantially,' but not temporarily (temporarily such as, e.g., joyriding); to cause great bodily injury or commit assault with a deadly weapon; or to commit sexual assault."
text49_semantic_0145,text49,text49.md,145,semantic,36,33,"An offense that requires an intentional act that necessarily creates great risk of death or serious bodily harm may be a CIMT, even if it has no element of intended or actual harm."
text49_semantic_0146,text49,text49.md,146,semantic,52,36,"See PC 246, VC 2800.4. An offense with an element of 'reckless disregard' of a known risk of imminent death or serious injury is a CIMT, but recklessness without those elements, and criminal negligence, are not."
text49_semantic_0147,text49,text49.md,147,semantic,14,11,Some but not all offenses that require lewd intent are CIMTs.
text49_semantic_0148,text49,text49.md,148,semantic,35,24,"Conspiracy and attempt to commit a CIMT is a CIMT, and a serious threat to commit a violent CIMT, e.g., PC 422, also is."
text49_semantic_0149,text49,text49.md,149,semantic,12,9,"See individual offenses in the chart.

15 Leocal v."
text49_semantic_0150,text49,text49.md,150,semantic,31,18,"Ashcroft , 543 U.S. 1 (2003) (Florida DUI with serious injury is not a COV).

16 Borden v."
text49_semantic_0151,text49,text49.md,151,semantic,24,10,"U.S., 593 U.S. 420, 427, 429 (2021).

17 Sessions v."
text49_semantic_0152,text49,text49.md,152,semantic,39,25,"Dimaya , 584 U.S. 148 (2018).

18 The same applies to the ACCA provision that corresponds to 18 USC 16(b), which also was struck down."
text49_semantic_0153,text49,text49.md,153,semantic,3,2,Johnson v.
text49_semantic_0154,text49,text49.md,154,semantic,13,5,"US, 576 U.S. 591 (2015)."
text49_semantic_0155,text49,text49.md,155,semantic,12,10,See discussion of ACCA at the beginning of this section.
text49_semantic_0156,text49,text49.md,156,semantic,7,4,Penalties for a CIMT.
text49_semantic_0157,text49,text49.md,157,semantic,71,56,"The CIMT grounds of inadmissibility and deportability are unique in that a single CIMT conviction does not necessarily make the person deportable or inadmissible, or trigger the many other possible penalties such as being a bar to various kinds of relief, subjecting the person to mandatory detention, etc. Each penalty may have different CIMT rules ."
text49_semantic_0158,text49,text49.md,158,semantic,36,16,"Check the rules at ILRC, All Those Rules About Crimes Involving Moral Turpitude (June 2021), www.ilrc.org/crimes-summaries."
text49_semantic_0159,text49,text49.md,159,semantic,24,19,Here are the rules as to when one or more CIMTs cause a person to become deportable or inadmissible.
text49_semantic_0160,text49,text49.md,160,semantic,156,103,"Under INA 237(a)(2)(A)(i), (ii), 8 USC 1227(a)(2)(A)(i), (ii), a noncitizen is deportable who either:

- 1) is convicted of at least two CIMT's that did not arise out of the same incident (in a 'single scheme of criminal misconduct'), at any time after being admitted to the U.S., or
- 2) is convicted of one CIMT that has a potential sentence of a year or more, but only if the offense was committed within five years of admission to the U.S. in any status (or if the person never was admitted, within five years of adjustment to LPR status).
- Penal Code 18.5(a)."
text49_semantic_0161,text49,text49.md,161,semantic,50,35,"A single California 'one year' misdemeanor conviction from on or after January 1, 2015 cannot trigger this deportation ground, because under PC 18.5(a) the misdemeanor has a potential sentence of 364 days, not a year."
text49_semantic_0162,text49,text49.md,162,semantic,13,12,A felony reduced to a misdemeanor should be treated the same way.
text49_semantic_0163,text49,text49.md,163,semantic,46,30,"However, federal courts, including in immigration proceedings, will not apply PC 18.5(a) to California misdemeanor convictions from before January 1, 2015 (despite the clear language on retroactivity in the statute)."
text49_semantic_0164,text49,text49.md,164,semantic,8,7,"See Part I , Definition of Sentence."
text49_semantic_0165,text49,text49.md,165,semantic,46,22,"Under INA 212(a)(2)(A), 8 USC 1182(a)(2)(A), a noncitizen is inadmissible if they formally admit to, or are convicted of, just one CIMT."
text49_semantic_0166,text49,text49.md,166,semantic,134,103,"But if either of the following applies, the person is not inadmissible.

- 1) Petty offense exception: Must have committed only one CIMT, which carries a potential sentence of one year or less , and a sentence of six months or less was imposed. (Note that here a potential sentence of a year is fine; we do not have to worry about PC 18.5(a).)
- 2) Youthful offender exception: Must have committed only one CIMT, while under age 18, and the conviction (in adult criminal court) or release from imprisonment occurred at least five years ago. (This applies to youth convicted as adults."
text49_semantic_0167,text49,text49.md,167,semantic,118,72,"If instead the case was held in juvenile proceedings, there was no 'crime' or 'conviction' so the person is not inadmissible.)

1. Deportable crime of domestic violence (DV)
2. Civil or criminal court finding of violation of a DV stay-away order
3. Crime of child abuse (COCA)
4. Stalking
5. Pending DV Bill

The next four categories trigger deportability under the 'domestic violence' ground at INA § 212(a)(2)(E), 8 USC § 1227(a)(2)(E)."
text49_semantic_0168,text49,text49.md,168,semantic,71,44,"For this deportation ground only, the conviction, or the conduct that violated the protective order, must have occurred after admission and after September 30, 1996. For further information on the below four categories, see ILRC, Case Update: Domestic Violence Deportation Ground (2022) at www.ilrc.org/crimes-summaries."
